"S.NO","ID","PHYLA","CLASS","ORDER","FAMILY","GENUS","SPECIES","STRAIN","ENVIRONMENT","PLANTSPHERE","HOST PHENOTYPE","PGPT BLAST-HMM COUNT","KEGG/IMG PGPT COUNT","IMG ISOLATION SITE","IMG SAMPLE ID","GENOME SIZE","GENE COUNT","IMG PROTEIN_COUNT","IS PUBLIC","IMG SEUQNECING STATUS","NCBI TAX ID","NCBI BIOPROJECT ID","NCBI BIOSAMPLE ID","NCBI REFSEQ ID","NCBI GBK ID","NCBI ASSEMBLY ID","NCBI WGS","NCBI LINK"
"794","PAB_0000000798","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Saccharothrix","Saccharothrix ecbatanensis","Saccharothrix ecbatanensis DSM 45486 [RHIZ]","Plants|Soil","Rhizosphere","not_announced","not_announced","2079","rhizospheric soil|rhizospheric soil","2870721527","9689237","8858","8740","Yes","Permanent Draft","1105145","PRJNA566823","SAMN12793268","GCF_014205015.1","GCA_014205015.1","ASM1420501v1","JACHMO000000000.1","link"
"795","PAB_0000000799","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Saccharothrix","Saccharothrix sp. ALI-22-I","Saccharothrix sp. ALI-22-I [RHIZ]","Plants|Soil","Rhizosphere","not_announced","not_announced","2021","Bromus|Bromus rhizosphere soil","2856781440","10300059","9808","9680","Yes","Permanent Draft","1933778","PRJNA360629","SAMN06213933","GCF_001984175.1","GCA_001984175.1","ASM198417v1","MTQP00000000.1","link"
"796","PAB_0000000800","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Saccharothrix","Saccharothrix sp. NRRL B-16314","Saccharothrix sp. NRRL B-16314 [RHIZ]","Plants|Soil","Rhizosphere","not_announced","not_announced","1915","evergreen|evergreen rhizosphere soil","2751185734","8863695","8019","7930","Yes","Permanent Draft","1463825","PRJNA238534","SAMN02645207","GCF_000716595.1","GCA_000716595.1","ASM71659v1","JNXC00000000.1","link"
"797","PAB_0000000801","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Tamaricihabitans","Tamaricihabitans halophyticus","Tamaricihabitans halophyticus DSM 45765 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1738","surface sterilized root of the halophyte Tamarix chinensis Lour|Tamarix chinensis Lour|surface sterilized root of the halophyte Tamarix chinensis Lour, healthy plant tissue","2795385477","6397398","6050","5985","Yes","Permanent Draft","1262583","PRJNA519303","SAMN10864761","GCF_004340875.1","GCA_004340875.1","ASM434087v1","SLXQ00000000.1","link"
"798","PAB_0000000802","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Allostreptomyces","Allostreptomyces psammosilenae","Allostreptomyces psammosilenae DSM 42178 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1449","surface|Psammosilene tunicoides|surface-sterilized roots of Psammosilene tunicoides","2823648918","6645128","5553","5429","Yes","Permanent Draft","1892865","PRJNA546940","SAMN12024957","GCF_013407765.1","GCA_013407765.1","ASM1340776v1","JACBZD000000000.1","link"
"799","PAB_0000000803","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Paenarthrobacter","Paenarthrobacter ilicis","Paenarthrobacter ilicis DSM 20138","Plants","not_announced","not_announced","not_announced","1286","american holly (Ilex opaca)|american holly (Ilex opaca)|american holly (Ilex opaca)","2893582668","3973023","3736","3639","Yes","Permanent Draft","43665","not_announced","SAMN17619957","GCF_016907545.1","GCA_016907545.1","ASM1690754v1","JAFBCD000000000.1","link"
"800","PAB_0000000804","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Paenarthrobacter","Paenarthrobacter nicotinovorans","Paenarthrobacter nicotinovorans 254MFSha2.1 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1448","Arabidopsis thaliana|Arabidopsis thaliana|Plant roots","2643221490","4588809","4378","4310","Yes","Permanent Draft","29320","not_announced","not_announced","not_announced","not_announced","not_announced","not_announced","link"
"801","PAB_0000000805","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Embleya","Embleya scabrispora","Embleya scabrispora NF3 [PHYL]","Plants","Phyllosphere","not_announced","not_announced","1907","Amphipterygium adstringens|leaves of a female plant|Amphipterygium adstringens|leaves of a female plant","2857776322","10958352","9895","9760","Yes","Permanent Draft","159449","PRJNA377273","SAMN06459519","GCF_002024165.1","GCA_002024165.1","SSNF3.0","MWQN00000000.1","link"
"802","PAB_0000000806","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Kitasatospora","Kitasatospora arboriphila","Kitasatospora arboriphila NRRL B-24581 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1473","soybean|soy bean root isolates","2751185792","5739090","5410","5354","Yes","Permanent Draft","258052","PRJNA238534","SAMN02645323","GCF_000717275.1","GCA_000717275.1","ASM71727v1","JNYV00000000.1","link"
"803","PAB_0000000807","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Kitasatospora","Kitasatospora gansuensis","Kitasatospora gansuensis DSM 44786","Plants|Soil","not_announced","not_announced","not_announced","1757","forest soil|Soil|Forest Soil|Forest|forest soil","2863349733","8296669","7656","7494","Yes","Permanent Draft","258050","PRJNA566819","SAMN12793121","GCF_014203705.1","GCA_014203705.1","ASM1420370v1","JACHJR000000000.1","link"
"804","PAB_0000000808","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Kitasatospora","Kitasatospora sp. OK780","Kitasatospora sp. OK780 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1795","Populus","2718217689","8809961","7989","7880","Yes","Permanent Draft","1882771","PRJNA331844","SAMN05444677","GCF_002813365.1","GCA_002813365.1","ASM281336v1","PHUK00000000.1","link"
"805","PAB_0000000809","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Kitasatospora","Kitasatospora sp. Root107","Kitasatospora sp. Root107 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1800","Arabidopsis root|Arabidopsis thaliana|Arabidopsis root","2643221631","8168043","7546","7441","Yes","Permanent Draft","1736424","PRJNA297942","SAMN04155693","GCF_001424875.1","GCA_001424875.1","Root107","LMCT00000000.1","link"
"806","PAB_0000000810","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Kitasatospora","Kitasatospora sp. Root187","Kitasatospora sp. Root187 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1705","Arabidopsis root|Arabidopsis thaliana|Arabidopsis root","2643221601","7493239","6881","6794","Yes","Permanent Draft","1736486","PRJNA297942","SAMN04155755","GCF_001429805.1","GCA_001429805.1","Root187","LMHX00000000.1","link"
"807","PAB_0000000811","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Kitasatospora","Kitasatospora viridis","Kitasatospora viridis DSM 44826 [RHIZ]","Plants|Soil","Rhizosphere","not_announced","not_announced","1894","soil rhizosphere of wild tea plant|Rhizosphere|Soil|wild tea plant (Camellia oleifera)|soil rhizosphere of wild tea plant (Camellia oleifera)","2818991472","10089953","8939","8800","Yes","Permanent Draft","281105","PRJNA547281","SAMN12024999","GCF_007829815.1","GCA_007829815.1","ASM782981v1","VIWT00000000.1","link"
"808","PAB_0000000812","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptacidiphilus","Streptacidiphilus pinicola","Streptacidiphilus pinicola MMS16-CNU450","Plants|Soil","not_announced","not_announced","not_announced","1854","pine|pine grove soil","2856758937","8432874","7999","7878","Yes","Permanent Draft","2219663","PRJNA475452","SAMN09389194","GCF_003258295.1","GCA_003258295.1","ASM325829v1","QKYN00000000.1","link"
"809","PAB_0000000813","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptacidiphilus griseoplanus","Streptomyces griseoplanus NRRL B-3064 [PPATH]","Plants","not_announced","Phytopathogen","not_announced","1877","grass|grassland field","2660238121","8240126","7676","7598","Yes","Permanent Draft","66896","PRJNA293375","SAMN04003996","GCF_001418575.1","GCA_001418575.1","ASM141857v1","LIQR00000000.1","link"
"810","PAB_0000000814","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces acidiscabies","Streptomyces acidiscabies 85-06","Plants","not_announced","not_announced","not_announced","2284","potato","2897911810","10978399","10823","10670","Yes","Permanent Draft","42234","PRJNA322221","SAMN05107165","GCF_001941285.1","GCA_001941285.1","ASM194128v1","LYDU00000000.1","link"
"811","PAB_0000000815","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces acidiscabies","Streptomyces acidiscabies a10 [PPATH]","Plants","not_announced","Phytopathogen","not_announced","2404","potato","2690316222","10705676","9661","9555","Yes","Permanent Draft","42234","PRJDB4008","SAMD00034892","GCF_001485105.1","GCA_001485105.1","ASM148510v1","BCMK00000000.1","link"
"812","PAB_0000000816","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Saccharopolyspora","Saccharopolyspora phatthalungensis","Saccharopolyspora phatthalungensis NRRL B-24798 [RHIZ]","Plants|Soil","Rhizosphere","not_announced","not_announced","1369","Rubber tree|rhizosphere soil of rubber tree","2775506925","7237746","8505","8437","Yes","Permanent Draft","664693","PRJNA238534","SAMN02645324","GCA_000715915.1","GCA_000715915.1","ASM71591v1","JNYW00000000.1","link"
"813","PAB_0000000817","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces albireticuli","Streptomyces albireticuli MDJK11 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1681","peony rhizosphere|Peony|peony rhizosphere","2873166529","8144417","7147","6977","Yes","Finished","1940","PRJNA383953","SAMN06820531","GCF_002192455.1","GCA_002192455.1","ASM219245v1","not_available","link"
"814","PAB_0000000818","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces acidiscabies","Streptomyces acidiscabies 98-49","Plants","not_announced","not_announced","not_announced","2182","potato","2897891286","10199530","10239","10094","Yes","Permanent Draft","42234","PRJNA322218","SAMN05102460","GCF_001941265.1","GCA_001941265.1","ASM194126v1","LYDT00000000.1","link"
"815","PAB_0000000819","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces acidiscabies","Streptomyces acidiscabies 98-48","Plants","not_announced","not_announced","not_announced","2254","potato","2897901526","10550187","10283","10146","Yes","Permanent Draft","42234","PRJNA322217","SAMN05094139","GCF_001941275.1","GCA_001941275.1","ASM194127v1","LYDS00000000.1","link"
"816","PAB_0000000820","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces acidiscabies","Streptomyces acidiscabies FL01","Plants","not_announced","not_announced","not_announced","2254","potato|potato","2897922634","10556215","10284","10147","Yes","Permanent Draft","42234","PRJNA322224","SAMN05111124","GCF_001941325.1","GCA_001941325.1","ASM194132v1","LYDV00000000.1","link"
"817","PAB_0000000821","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces alboflavus","Streptomyces alboflavus MDJK44 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1871","peony rhizosphere|Peony|peony rhizosphere","2873180057","9967549","9420","9247","Yes","Finished","67267","PRJNA388234","SAMN07173524","GCF_002189675.2","GCA_002189675.2","ASM218967v2","not_available","link"
"818","PAB_0000000822","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces aquilus","Streptomyces aquilus GGCR-6 [PHYL]","Plants","Phyllosphere","not_announced","not_announced","2267","Xanthium sibiricum|Chinese medicinal plant","2860658192","10393987","9605","9465","Yes","Finished","2548456","PRJNA508841","SAMN10531574","GCF_003955715.1","GCA_003955715.1","ASM395571v1","not_available","link"
"819","PAB_0000000823","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces argenteolus","Streptomyces argenteolus 3259 [RHIZ]","Plants|Soil","Rhizosphere","not_announced","not_announced","1815","Sorghum|Sweet sorghum soil|Soil|Sorghum|Sweet sorghum soil","2818991463","7948711","6982","6882","Yes","Permanent Draft","67274","PRJNA547159","SAMN12024992","GCF_007829855.1","GCA_007829855.1","ASM782985v1","VIWQ00000000.1","link"
"820","PAB_0000000824","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces atratus","Streptomyces atratus OK008 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1627","Populus root endosphere|Populus|Populus root endosphere","2582581312","7308206","6740","6652","Yes","Permanent Draft","1893","PRJNA247516","SAMN02787147","GCF_000745675.1","GCA_000745675.1","ASM74567v1","JQJU00000000.1","link"
"821","PAB_0000000825","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces atratus","Streptomyces atratus OK807 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1779","Populus root endosphere|Populus|Populus root endosphere","2616644941","8510691","7740","7633","Yes","Permanent Draft","1893","PRJNA247520","SAMN02787144","GCF_900119365.1","GCA_900119365.1","IMG-taxon 2616644941 annotated assembly","FPJO00000000.1","link"
"822","PAB_0000000826","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces avicenniae","Streptomyces avicenniae NRRL B-24776 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1517","mangrove plant|rhizosphere of the mangrove plant","2767802112","6465194","6030","5959","Yes","Permanent Draft","500153","PRJNA238534","SAMN02645236","GCF_000719135.1","GCA_000719135.1","ASM71913v1","JOEK00000000.1","link"
"823","PAB_0000000827","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces bottropensis","Streptomyces bottropensis ATCC 25435","Plants|Soil","not_announced","not_announced","not_announced","1958","forest soil communities across North America|Soil|Forest Soil|Forest|forest soil communities across North America","2517572239","8955726","7955","7857","Yes","Permanent Draft","1054862","PRJNA104983","SAMN02261243","GCF_000383595.1","GCA_000383595.1","ASM38359v1","ARTP00000000.1","link"
"824","PAB_0000000828","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces cavourensis","Streptomyces cavourensis 1AS2a","Plants|Soil","not_announced","not_announced","not_announced","1783","Rhizosphere of the Triticum aestivum|Brazillian Cerrado Forest soil|Rhizosphere of the Triticum aestivum|Brazillian Cerrado Forest soil","2875391855","7600475","6621","6489","Yes","Finished","67258","PRJNA419149","SAMN08043808","GCF_002804165.1","GCA_002804165.1","ASM280416v1","not_available","link"
"825","PAB_0000000829","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces chartreusis","Streptomyces chartreusis WZS021 [PSYMB|PGPB]","Plants","not_announced","Plant Symbiont|PGPB","not_announced","2139","Saccharum officinarum|Saccharum officinarum","2856522720","10404130","9773","9590","Yes","Finished","1969","PRJNA448493","SAMN08848317","GCF_003048205.2","GCA_003048205.2","ASM304820v2","QVOF00000000.1","link"
"826","PAB_0000000830","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces colonosanans","Streptomyces colonosanans MUSC 93 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1474","mangrove|mangrove|mangrove","2865281830","7015076","6638","6517","Yes","Permanent Draft","1428652","PRJNA343843","SAMN05915828","GCF_001866645.1","GCA_001866645.1","ASM186664v1","MLYP00000000.1","link"
"827","PAB_0000000831","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces dioscori","Streptomyces dioscori A217","Plants","not_announced","not_announced","not_announced","2258","Dioscorea bulbifera L.|Dioscorea bulbifera L.","2862247409","10239468","8804","8675","Yes","Permanent Draft","2109333","PRJNA437060","SAMN08730466","GCF_003024195.1","GCA_003024195.1","ASM302419v1","PYBJ00000000.1","link"
"828","PAB_0000000832","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces europaeiscabiei","Streptomyces europaeiscabiei 89-04 [PPATH]","Plants","not_announced","Phytopathogen","not_announced","2103","not_announced","2703718900","10416594","9951","9834","Yes","Permanent Draft","146819","PRJNA309848","SAMN04441019","GCF_001550325.1","GCA_001550325.1","ASM155032v1","LRTQ00000000.1","link"
"829","PAB_0000000833","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces fradiae","Streptomyces fradiae NKZ-259 [PSYMB|PGPB]","Plants|Soil","not_announced","Plant Symbiont|PGPB","not_announced","1772","soil","2860167608","8081458","7202","7073","Yes","Finished","1906","PRJNA490068","SAMN10024168","GCF_003573485.1","GCA_003573485.1","ASM357348v1","not_available","link"
"830","PAB_0000000834","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces europaeiscabiei","Streptomyces europaeiscabiei ST1229 [PPATH]","Plants","not_announced","Phytopathogen","not_announced","2210","potato|common scab lesions on potato tubers|potato|common scab lesions on potato tubers","2897022752","10836279","10628","10491","Yes","Permanent Draft","146819","PRJNA412884","SAMN07731306","GCF_003584825.1","GCA_003584825.1","ASM358482v1","PCGU00000000.1","link"
